จังหวัด,เขตเลือกตั้งที่,ตำบล,อำเภอ,หน่วยเลือกตั้งที่,หมู่ที่,จำนวนผู้มีสิทธิเลือกตั้ง,จำนวนผู้มาแสดงตน,จำนวนบัตรที่ได้รับจัดสรร,จำนวนบัตรที่ใช้,จำนวนบัตรดี,จำนวนบัตรเสีย,จำนวนบัตรที่ไม่เลือกผู้สมัคร,จำนวนบัตรคงเหลือ,หมายเลข,พรรคการเมือง,คะแนน
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,8,พรรคประชาธิปไตยใหม่,2.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,9,พรรคเพื่อไทย,2.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,10,พรรคทางเลือกใหม่,1.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,11,พรรคเศรษฐกิจ,4.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,12,พรรคเสรีรวมไทย,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,13,พรรครวมพลังประชาชน,2.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,14,พรรคท้องที่ไทย,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,15,พรรคอนาคตไทย,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,16,พรรคพลังเพื่อไทย,1.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,17,พรรคไทยชนะ,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,18,พรรคพลังสังคมใหม่,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,19,พรรคสังคมประชาธิปไตย,1.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,20,พรรคฟิวชัน,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,21,พรรคไทรวมพลัง,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,22,พรรคก้าวอิสระ,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,23,พรรคปวงชนไทย,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,24,พรรควิชชั่นใหม่,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,25,พรรคเพื่อชีวิตใหม่,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,26,พรรคคลองไทย,1.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,27,พรรคประชาธิปัตย์,227.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,28,พรรคไทยก้าวหน้า,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,29,พรรคไทยภักดี,3.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,30,พรรคแรงงานสร้างชาติ,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,31,พรรคประชากรไทย,1.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,32,พรรคครูไทยเพื่อประชาชน,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,33,พรรคประชาชาติ,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,34,พรรคสร้างอนาคตไทย,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,35,พรรครักชาติ,1.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,36,พรรคไทยพร้อม,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,37,พรรคภูมิใจไทย,52.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,38,พรรคพลังธรรมใหม่,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,39,พรรคกรีน,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,40,พรรคไทยธรรม,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,41,พรรคแผ่นดินธรรม,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,42,พรรคกล้าธรรม,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,43,พรรคพลังประชารัฐ,2.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,44,พรรคโอกาสใหม่,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,45,พรรคเป็นธรรม,45.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,46,พรรคประชาชน,1.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,47,พรรคประชาไทย,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,48,พรรคไทยสร้างไทย,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,49,พรรคไทยก้าวใหม่,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,50,พรรคประชาอาสาชาติ,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,51,พรรคพร้อม,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,52,พรรคเครือข่ายชาวนาแห่งประเทศไทย,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,53,พรรคไทยพิทักษ์ธรรม,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,54,พรรคความหวังใหม่,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,55,พรรคไทยรวมไทย,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,56,พรรคเพื่อบ้านเมือง,2.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,4,2.0,579.0,398.0,580.0,398,372,14,12.0,182.0,57,พรรคพลังไทยรักชาติ,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,5,3.0,650.0,460.0,620.0,460,426,18,16.0,160.0,1,พรรคไทยทรัพย์ทวี,7.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,5,3.0,650.0,460.0,620.0,460,426,18,16.0,160.0,2,พรรคเพื่อชาติไทย,2.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,5,3.0,650.0,460.0,620.0,460,426,18,16.0,160.0,3,พรรคใหม่,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,5,3.0,650.0,460.0,620.0,460,426,18,16.0,160.0,4,พรรคมิติใหม่,1.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,5,3.0,650.0,460.0,620.0,460,426,18,16.0,160.0,5,พรรครวมใจไทย,3.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,5,3.0,650.0,460.0,620.0,460,426,18,16.0,160.0,6,พรรครวมไทยสร้างชาติ,12.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,5,3.0,650.0,460.0,620.0,460,426,18,16.0,160.0,7,พรรคพลวัต,1.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,5,3.0,650.0,460.0,620.0,460,426,18,16.0,160.0,8,พรรคประชาธิปไตยใหม่,9.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,5,3.0,650.0,460.0,620.0,460,426,18,16.0,160.0,9,พรรคเพื่อไทย,8.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,5,3.0,650.0,460.0,620.0,460,426,18,16.0,160.0,10,พรรคทางเลือกใหม่,2.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,5,3.0,650.0,460.0,620.0,460,426,18,16.0,160.0,11,พรรคเศรษฐกิจ,7.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,5,3.0,650.0,460.0,620.0,460,426,18,16.0,160.0,12,พรรคเสรีรวมไทย,1.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,5,3.0,650.0,460.0,620.0,460,426,18,16.0,160.0,13,พรรครวมพลังประชาชน,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,5,3.0,650.0,460.0,620.0,460,426,18,16.0,160.0,14,พรรคท้องที่ไทย,1.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,5,3.0,650.0,460.0,620.0,460,426,18,16.0,160.0,15,พรรคอนาคตไทย,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,5,3.0,650.0,460.0,620.0,460,426,18,16.0,160.0,16,พรรคพลังเพื่อไทย,1.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,5,3.0,650.0,460.0,620.0,460,426,18,16.0,160.0,17,พรรคไทยชนะ,1.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,5,3.0,650.0,460.0,620.0,460,426,18,16.0,160.0,18,พรรคพลังสังคมใหม่,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,5,3.0,650.0,460.0,620.0,460,426,18,16.0,160.0,19,พรรคสังคมประชาธิปไตย,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,5,3.0,650.0,460.0,620.0,460,426,18,16.0,160.0,20,พรรคฟิวชัน,0.0
นครศรีธรรมราช        ,2.0,ตำบลนาสาร,พระพรหม,5,3.0,650.0,460.0,620.0,460,426,18,16.0,160.0,21,พรรคไทรวมพลัง,0.0
